Label,Dst Port,Protocol,time,act_time,COUNT_instances,Timestamp_analog,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
Benign,53,17,119.2676056,20,71,119,15/02/2018 11:01:59,18704,1,1,33,65,33,33,33,0,65,65,65,0,5239.520958,106.9289991,18704,0,18704,18704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,53.46449957,53.46449957,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.2816901,21,71,119,15/02/2018 11:01:59,723,1,1,39,67,39,39,39,0,67,67,67,0,146611.3416,2766.251729,723,0,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1383.125864,1383.125864,39,67,48.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,72.5,39,67,0,0,0,0,0,0,1,39,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.2957746,22,71,119,15/02/2018 11:01:59,332,1,1,38,134,38,38,38,0,134,134,134,0,518072.2892,6024.096386,332,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3012.048193,3012.048193,38,134,70,55.42562584,3072,0,0,0,0,0,0,0,0,1,105,38,134,0,0,0,0,0,0,1,38,1,134,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3098592,23,71,119,15/02/2018 11:01:59,30223,2,2,86,222,43,43,43,0,111,111,111,0,10190.9142,132.3495351,10074.33333,12251.46674,23713,1,23713,23713,0,23713,23713,1,1,0,1,1,0,0,0,0,16,16,66.17476756,66.17476756,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,87.75,43,111,0,0,0,0,0,0,2,86,2,222,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3239437,24,71,119,15/02/2018 11:01:59,1336,1,1,41,127,41,41,41,0,127,127,127,0,125748.503,1497.005988,1336,0,1336,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,748.502994,748.502994,41,127,69.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1,104.5,41,127,0,0,0,0,0,0,1,41,1,127,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3380282,25,71,119,15/02/2018 11:01:59,833,1,1,45,61,45,45,45,0,61,61,61,0,127250.9004,2400.960384,833,0,833,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1200.480192,1200.480192,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3521127,26,71,119,15/02/2018 11:01:59,941,1,1,41,69,41,41,41,0,69,69,69,0,116896.9182,2125.398512,941,0,941,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1062.699256,1062.699256,41,69,50.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,75.5,41,69,0,0,0,0,0,0,1,41,1,69,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3661972,27,71,119,15/02/2018 11:01:59,829,1,1,39,55,39,39,39,0,55,55,55,0,113389.6261,2412.545235,829,0,829,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1206.272618,1206.272618,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39,55,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3802817,28,71,119,15/02/2018 11:01:59,305,1,1,41,105,41,41,41,0,105,105,105,0,478688.5246,6557.377049,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3278.688525,3278.688525,41,105,62.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,93.5,41,105,0,0,0,0,0,0,1,41,1,105,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.3943662,29,71,119,15/02/2018 11:01:59,1137,1,1,45,73,45,45,45,0,73,73,73,0,103781.8821,1759.014952,1137,0,1137,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,879.5074758,879.5074758,45,73,54.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,81.5,45,73,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4084507,30,71,119,15/02/2018 11:01:59,289,1,1,33,65,33,33,33,0,65,65,65,0,339100.346,6920.415225,289,0,289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3460.207612,3460.207612,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4225352,31,71,119,15/02/2018 11:01:59,468,1,1,56,72,56,56,56,0,72,72,72,0,273504.2735,4273.504274,468,0,468,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2136.752137,2136.752137,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,0,0,0,0,0,0,1,56,1,72,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,3478,17,119.4366197,32,71,119,15/02/2018 11:01:59,6353814,7,0,140,0,20,20,20,0,0,0,0,0,22.03400981,1.10170049,1058969,1183131.037,3203144,104545,6353814,1058969,1183131.037,3203144,104545,0,0,0,0,0,0,0,0,0,56,0,1.10170049,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,22.85714286,20,0,0,0,0,0,0,0,7,140,0,0,-1,-1,6,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4507042,33,71,119,15/02/2018 11:01:59,480,1,1,33,65,33,33,33,0,65,65,65,0,204166.6667,4166.666667,480,0,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2083.333333,2083.333333,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4647887,34,71,119,15/02/2018 11:01:59,898,1,1,51,79,51,51,51,0,79,79,79,0,144766.147,2227.171492,898,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1113.585746,1113.585746,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4788732,35,71,119,15/02/2018 11:01:59,294,1,1,46,174,46,46,46,0,174,174,174,0,748299.3197,6802.721088,294,0,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3401.360544,3401.360544,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133,46,174,0,0,0,0,0,0,1,46,1,174,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.4929577,36,71,119,15/02/2018 11:01:59,767,1,1,35,63,35,35,35,0,63,63,63,0,127770.5346,2607.56193,767,0,767,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1303.780965,1303.780965,35,63,44.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,66.5,35,63,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5070423,37,71,119,15/02/2018 11:01:59,19175,1,1,33,89,33,33,33,0,89,89,89,0,6362.451108,104.3024772,19175,0,19175,19175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,52.15123859,52.15123859,33,89,51.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,77.5,33,89,0,0,0,0,0,0,1,33,1,89,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5211268,38,71,119,15/02/2018 11:01:59,1480,1,1,34,79,34,34,34,0,79,79,79,0,76351.35135,1351.351351,1480,0,1480,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,675.6756757,675.6756757,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,1,73.5,34,79,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5352113,39,71,119,15/02/2018 11:01:59,24776,2,2,90,146,45,45,45,0,73,73,73,0,9525.34711,161.4465612,8258.666667,13370.90009,23696,322,24454,24454,0,24454,24454,24018,24018,0,24018,24018,0,0,0,0,16,16,80.72328059,80.72328059,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45,73,0,0,0,0,0,0,2,90,2,146,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5492958,40,71,119,15/02/2018 11:01:59,292,1,1,35,131,35,35,35,0,131,131,131,0,568493.1507,6849.315068,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3424.657534,3424.657534,35,131,67,55.42562584,3072,0,0,0,0,0,0,0,0,1,100.5,35,131,0,0,0,0,0,0,1,35,1,131,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5633803,41,71,119,15/02/2018 11:01:59,2880,1,1,37,157,37,37,37,0,157,157,157,0,67361.11111,694.4444444,2880,0,2880,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,347.2222222,347.2222222,37,157,77,69.2820323,4800,0,0,0,0,0,0,0,0,1,115.5,37,157,0,0,0,0,0,0,1,37,1,157,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5774648,42,71,119,15/02/2018 11:01:59,53014,1,1,33,89,33,33,33,0,89,89,89,0,2301.278907,37.72588373,53014,0,53014,53014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18.86294186,18.86294186,33,89,51.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,77.5,33,89,0,0,0,0,0,0,1,33,1,89,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.5915493,43,71,119,15/02/2018 11:01:59,1046,1,1,38,66,38,38,38,0,66,66,66,0,99426.38623,1912.045889,1046,0,1046,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,956.0229446,956.0229446,38,66,47.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,71,38,66,0,0,0,0,0,0,1,38,1,66,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6056338,44,71,119,15/02/2018 11:01:59,250,1,1,45,61,45,45,45,0,61,61,61,0,424000,8000,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4000,4000,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6197183,45,71,119,15/02/2018 11:01:59,378,1,1,45,61,45,45,45,0,61,61,61,0,280423.2804,5291.005291,378,0,378,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2645.502646,2645.502646,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6338028,46,71,119,15/02/2018 11:01:59,527,1,1,51,147,51,51,51,0,147,147,147,0,375711.575,3795.066414,527,0,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1897.533207,1897.533207,51,147,83,55.42562584,3072,0,0,0,0,0,0,0,0,1,124.5,51,147,0,0,0,0,0,0,1,51,1,147,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6478873,47,71,119,15/02/2018 11:01:59,62810,2,2,62,316,31,31,31,0,158,158,158,0,6018.149976,63.68412673,20936.66667,33851.10002,60005,332,62478,62478,0,62478,62478,2805,2805,0,2805,2805,0,0,0,0,16,16,31.84206337,31.84206337,31,158,81.8,69.5607648,4838.7,0,0,0,0,0,0,0,0,1,102.25,31,158,0,0,0,0,0,0,2,62,2,316,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6619718,48,71,119,15/02/2018 11:01:59,46413,2,2,92,266,46,46,46,0,133,133,133,0,7713.356172,86.18275052,15471,13047.30397,23896,442,45971,45971,0,45971,45971,22517,22517,0,22517,22517,0,0,0,0,16,16,43.09137526,43.09137526,46,133,80.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,101,46,133,0,0,0,0,0,0,2,92,2,266,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6760563,49,71,119,15/02/2018 11:01:59,391,1,1,40,56,40,40,40,0,56,56,56,0,245524.2967,5115.089514,391,0,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2557.544757,2557.544757,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.6901408,50,71,119,15/02/2018 11:01:59,1471,1,1,32,121,32,32,32,0,121,121,121,0,104010.877,1359.619307,1471,0,1471,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,679.8096533,679.8096533,32,121,61.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,92.5,32,121,0,0,0,0,0,0,1,32,1,121,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,445,6,119.7042254,51,71,119,15/02/2018 11:01:59,25193,3,1,0,0,0,0,0,0,0,0,0,0,0,158.7742627,8397.666667,14435.20018,25066,62,25193,12596.5,17722.21726,25128,65,0,0,0,0,0,0,0,0,0,72,32,119.080697,39.69356567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,119.7183099,52,71,119,15/02/2018 11:01:59,144648,7,5,364,582,103,0,52,49.21720566,409,0,116.4,167.0353256,6540.01438,82.96001327,13149.81818,14835.95896,36455,31,144648,24108,12497.12788,36596,74,117631,29407.75,4787.173514,36508,26045,0,0,0,0,152,112,48.39334108,34.5666722,0,409,72.76923077,109.5332171,11997.52564,0,0,0,1,0,0,0,0,0,78.83333333,52,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0,0,0,0,0,0,0,0,Benign
Benign,51217,6,119.7323944,53,71,119,15/02/2018 11:01:59,110,2,0,0,0,0,0,0,0,0,0,0,0,0,18181.81818,110,0,110,110,110,110,0,110,110,0,0,0,0,0,0,0,0,0,40,0,18181.81818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,51212,6,119.7464789,54,71,119,15/02/2018 11:01:59,43,2,0,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,40,0,46511.62791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,3389,6,119.7605634,55,71,119,15/02/2018 11:01:59,2970820,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,911.8694502,5.04911102,212201.4286,265135.6501,953147,90,2970820,424402.8571,424477.5923,1348058,4050,2637375,439562.5,252164.8329,953147,316730,0,0,0,0,172,152,2.692859211,2.356251809,0,1173,169.3125,317.731274,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,64240,62872,5,20,0,0,0,0,0,0,0,0,Benign
Benign,3389,6,119.7746479,56,71,119,15/02/2018 11:01:59,1882970,9,9,1341,2754,661,0,149,209.6139308,1173,0,306,500.0242494,2174.755838,9.55936632,110762.9412,229311.1266,953399,2,1882970,235371.25,360804.3359,1105357,2,1789442,223680.25,305396.6973,953399,10862,0,0,0,0,192,204,4.77968316,4.77968316,0,1173,215.5263158,373.5453815,139536.152,0,0,0,1,0,0,0,0,1,227.5,149,306,0,0,0,0,0,0,9,1341,9,2754,8192,62868,6,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.7887324,57,71,119,15/02/2018 11:01:59,5274756,4,4,97,232,97,0,24.25,48.5,232,0,58,116,62.37255335,1.516657832,753536.5714,1966445.245,5212715,42,62041,20680.33333,35561.33728,61743,107,5274607,1758202.333,3044835.913,5274076,201,0,0,0,0,92,92,0.758328916,0.758328916,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,119.8028169,58,71,119,15/02/2018 11:01:59,236095,3,1,0,0,0,0,0,0,0,0,0,0,0,16.94233254,78698.33333,129067.2224,227657,116,236095,118047.5,155175.2902,227773,8322,0,0,0,0,0,0,0,0,0,72,32,12.7067494,4.235583134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
Benign,51669,6,119.8169014,59,71,119,15/02/2018 11:01:59,41,2,0,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,41,41,0,41,41,0,0,0,0,0,0,0,0,0,40,0,48780.4878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.8309859,60,71,119,15/02/2018 11:01:59,126,2,0,0,0,0,0,0,0,0,0,0,0,0,15873.01587,126,0,126,126,126,126,0,126,126,0,0,0,0,0,0,0,0,0,40,0,15873.01587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.8450704,61,71,119,15/02/2018 11:01:59,84418,3,4,1205,1405,1205,0,401.6666667,695.7070744,1405,0,351.25,702.5,30917.57682,82.92070412,14069.66667,15374.19523,32967,16,46113,23056.5,14113.14425,33036,13077,51451,17150.33333,25172.21199,46051,16,0,0,0,0,72,92,35.53744462,47.38325949,0,1405,326.25,606.4578068,367791.0714,0,0,0,1,0,0,0,0,1,372.8571429,401.6666667,351.25,0,0,0,0,0,0,3,1205,4,1405,8192,251,1,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.8591549,62,71,119,15/02/2018 11:01:59,13085,2,0,0,0,0,0,0,0,0,0,0,0,0,152.8467711,13085,0,13085,13085,13085,13085,0,13085,13085,0,0,0,0,0,0,0,0,0,40,0,152.8467711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.8732394,63,71,119,15/02/2018 11:01:59,115308827,15,20,10,864,1,0,0.666666667,0.487950037,288,0,43.2,105.508094,7.579645225,0.303532704,3391436.088,4668186.627,10008840,0,115286698,8234764.143,3577405.465,10030979,22326,115286572,6067714.316,4820609.001,10031031,0,0,0,0,0,312,532,0.130085444,0.173447259,0,288,24.27777778,80.64440858,6503.520635,0,0,0,1,0,0,0,0,1,24.97142857,0.666666667,43.2,0,0,0,0,0,0,15,10,20,864,8192,1460,10,20,34942.25,25444.66827,102483,22127,9572282.583,983491.0005,10008840,7293181,Benign
Benign,443,6,119.8873239,64,71,119,15/02/2018 11:01:59,117729250,12,12,588,3415,188,0,49,68.8780213,1430,0,284.5833333,540.5573653,34.00174553,0.20385758,5118663.043,16840969.97,58826730,1,117729250,10702659.09,23659970.62,58826730,265,117572992,10688453.82,23695545.51,58982749,1,0,0,0,0,252,252,0.10192879,0.10192879,0,1430,160.12,388.7005403,151088.11,0,0,0,1,0,0,0,0,1,166.7916667,49,284.5833333,0,0,0,0,0,0,12,588,12,3415,8192,176,6,20,297680,200392.6476,439379,155981,58488973,477660.5302,58826730,58151216,Benign
Benign,53,17,119.9014085,65,71,119,15/02/2018 11:01:59,438,1,1,42,141,42,42,42,0,141,141,141,0,417808.2192,4566.210046,438,0,438,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2283.105023,2283.105023,42,141,75,57.15767665,3267,0,0,0,0,0,0,0,0,1,112.5,42,141,0,0,0,0,0,0,1,42,1,141,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,119.915493,66,71,119,15/02/2018 11:01:59,505,1,1,42,141,42,42,42,0,141,141,141,0,362376.2376,3960.39604,505,0,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1980.19802,1980.19802,42,141,75,57.15767665,3267,0,0,0,0,0,0,0,0,1,112.5,42,141,0,0,0,0,0,0,1,42,1,141,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.9295775,67,71,119,15/02/2018 11:01:59,1017,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,638151.4258,6882.989184,169.5,118.1520207,346,27,556,278,181.019336,406,150,671,223.6666667,187.329478,400,27,0,0,0,0,72,92,2949.852507,3933.136676,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,119.943662,68,71,119,15/02/2018 11:01:59,83,2,0,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,83,83,0,83,83,0,0,0,0,0,0,0,0,0,40,0,24096.38554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,119.9577465,69,71,119,15/02/2018 11:01:59,1943190,6,7,513,344,140,0,85.5,68.29860906,133,0,49.14285714,59.88162927,441.0273828,6.690030311,161932.5,268067.0953,692183,34,1943137,388627.4,406777.5404,890929,966,1943124,323854,308533.6781,692183,6381,0,0,0,0,144,164,3.087706297,3.602324014,0,140,61.21428571,63.93768429,4088.027473,0,0,0,1,0,0,0,0,1,65.92307692,85.5,49.14285714,0,0,0,0,0,0,6,513,7,344,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
Benign,3389,6,119.971831,70,71,119,15/02/2018 11:01:59,2901550,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,933.6389171,5.169650704,207253.5714,264070.4578,953130,3,2901550,414507.1429,419980.6273,1328647,3,2577295,429549.1667,257108.3096,953130,296249,0,0,0,0,172,152,2.757147042,2.412503662,0,1173,169.3125,317.731274,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,64240,62872,5,20,0,0,0,0,0,0,0,0,Benign
Benign,3389,6,119.9859155,71,71,119,15/02/2018 11:01:59,14291384,11,12,1171,1619,661,0,106.4545455,195.7464501,1173,0,134.9166667,337.0029561,195.2225201,1.609361277,649608.3636,1443196.398,5828001,33,14291384,1429138.4,2040026.214,6002348,38,14113878,1283079.818,1925908.609,6015499,38326,0,0,0,0,252,284,0.769694524,0.839666753,0,1173,116.25,267.938872,71791.23913,0,0,1,1,0,0,0,1,1,121.3043478,106.4545455,134.9166667,0,0,0,0,0,0,11,1171,12,1619,8192,62872,6,20,3191984,0,3191984,3191984,5828001,0,5828001,5828001,Benign
DoS attacks-Slowloris,80,6,120,1,34,120,15/02/2018 11:02:00,3047857,3,0,0,0,0,0,0,0,0,0,0,0,0,0.984298148,1523928.5,695945.1006,2016036,1031821,3047857,1523928.5,695945.1006,2016036,1031821,0,0,0,0,0,0,0,0,0,120,0,0.984298148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,120.0294118,2,34,120,15/02/2018 11:02:00,3047802,3,0,0,0,0,0,0,0,0,0,0,0,0,0.98431591,1523901,696189.0525,2016181,1031621,3047802,1523901,696189.0525,2016181,1031621,0,0,0,0,0,0,0,0,0,120,0,0.98431591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,120.0588235,3,34,120,15/02/2018 11:02:00,107005924,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.6435508,0.168214986,6294466.118,13431404.6,53247643,8,107005916,7643279.714,14523497.02,53247643,235,105983045,52991522.5,31104803.52,74985940,30997105,0,0,0,0,496,100,0.140179155,0.028035831,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154313,2155875.238,7678747,4629879,23674322.5,20661620.47,53247643,6655935,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,120.0882353,4,34,120,15/02/2018 11:02:00,3035146,3,0,0,0,0,0,0,0,0,0,0,0,0,0.988420326,1517573,704784.6425,2015931,1019215,3035146,1517573,704784.6425,2015931,1019215,0,0,0,0,0,0,0,0,0,120,0,0.988420326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
